,temperature,rain_1h,snow_1h,clouds_percentage,population_density_categorical,hour,holiday_Christmas Day,holiday_Columbus Day,holiday_Independence Day,holiday_Labor Day,holiday_Martin Luther King Jr Day,holiday_Memorial Day,holiday_New Years Day,holiday_None,holiday_State Fair,holiday_Thanksgiving Day,holiday_Veterans Day,holiday_Washingtons Birthday
26393,297.08,0.0,0.0,40,3,14,0,0,0,0,0,0,0,1,0,0,0,0
43268,268.95,0.0,0.0,90,0,19,0,0,0,0,0,0,0,1,0,0,0,0
43644,276.0,0.0,0.0,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
26981,285.91,0.0,0.0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0
22229,275.4,0.0,0.0,90,3,14,0,0,0,0,0,0,0,1,0,0,0,0
16781,293.14,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108,275.05,0.0,0.0,90,1,6,0,0,0,0,0,0,0,1,0,0,0,0
22757,285.29,1.02,0.0,90,1,20,0,0,0,0,0,0,0,1,0,0,0,0
7591,290.53,0.0,0.0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
34244,291.27,0.0,0.0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
37411,293.38,0.0,0.0,40,1,8,0,0,0,0,0,0,0,1,0,0,0,0
7683,296.71,0.0,0.0,0,2,17,0,0,0,0,0,0,0,1,0,0,0,0
6638,282.69,0.0,0.0,40,4,8,0,0,0,0,0,0,0,1,0,0,0,0
37323,295.94,0.0,0.0,1,3,18,0,0,0,0,0,0,0,1,0,0,0,0
15260,295.86,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47566,290.17,0.0,0.0,40,1,21,0,0,0,0,0,0,0,1,0,0,0,0
23918,290.32,0.7,0.0,40,1,22,0,0,0,0,0,0,0,1,0,0,0,0
35849,300.07,0.0,0.0,1,3,12,0,0,0,0,0,0,0,1,0,0,0,0
2395,255.85,0.0,0.0,20,2,10,0,0,0,0,0,0,0,1,0,0,0,0
21635,272.35,0.0,0.0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0
7573,294.51,1.27,0.0,88,3,10,0,0,0,0,0,0,0,1,0,0,0,0
42261,275.36,0.0,0.0,90,2,16,0,0,0,0,0,0,0,1,0,0,0,0
41268,261.86,0.0,0.0,90,2,13,0,0,0,0,0,0,0,1,0,0,0,0
33316,285.78,0.0,0.0,1,1,21,0,0,0,0,0,0,0,1,0,0,0,0
38453,272.81,0.0,0.0,90,0,7,0,0,0,0,0,0,0,1,0,0,0,0
2160,268.08,0.0,0.0,90,3,13,0,0,0,0,0,0,0,1,0,0,0,0
21296,265.35,0.0,0.0,90,0,2,0,0,0,0,0,0,0,1,0,0,0,0
30499,271.58,0.0,0.0,90,0,23,0,0,0,0,0,0,0,1,0,0,0,0
6947,290.14,5.74,0.0,92,3,10,0,0,0,0,0,0,0,1,0,0,0,0
4690,284.21,0.0,0.0,1,2,17,0,0,0,0,0,0,0,1,0,0,0,0
45348,294.35,0.0,0.0,90,4,16,0,0,0,0,0,0,0,1,0,0,0,0
18347,295.61,0.0,0.0,90,3,13,0,0,0,0,0,0,0,1,0,0,0,0
18567,292.96,0.0,0.0,90,4,16,0,0,0,0,0,0,0,1,0,0,0,0
25257,304.37,0.0,0.0,20,3,14,0,0,0,0,0,0,0,1,0,0,0,0
14602,288.28,0.0,0.0,8,0,5,0,0,0,0,0,0,0,1,0,0,0,0
27353,295.426,0.0,0.0,92,3,12,0,0,0,0,0,0,0,1,0,0,0,0
47959,283.95,0.0,0.0,90,3,10,0,0,0,0,0,0,0,1,0,0,0,0
47157,289.46,1.27,0.0,40,3,9,0,0,0,0,0,0,0,1,0,0,0,0
32200,278.95,0.0,0.0,75,0,23,0,0,0,0,0,0,0,1,0,0,0,0
11491,258.69,0.0,0.0,64,2,10,0,0,0,0,0,0,0,1,0,0,0,0
47786,288.29,5.12,0.0,90,0,4,0,0,0,0,0,0,0,1,0,0,0,0
28959,264.22,0.0,0.0,1,4,17,0,0,0,0,0,0,0,1,0,0,0,0
21630,274.15,0.0,0.0,1,2,19,0,0,0,0,0,0,0,1,0,0,0,0
14641,297.03,0.0,0.0,90,1,20,0,0,0,0,0,0,0,1,0,0,0,0
37595,292.49,0.0,0.0,75,3,17,0,0,0,0,0,0,0,1,0,0,0,0
42687,274.65,0.0,0.0,90,3,12,0,0,0,0,0,0,0,1,0,0,0,0
46461,299.94,0.0,0.0,90,2,18,0,0,0,0,0,0,0,1,0,0,0,0
36592,292.43,0.0,0.0,90,3,13,0,0,0,0,0,0,0,1,0,0,0,0
2376,263.75,0.0,0.0,1,1,15,0,0,0,0,0,0,0,1,0,0,0,0
17987,296.26,0.63,0.0,75,2,8,0,0,0,0,0,0,0,1,0,0,0,0
30862,256.83,0.0,0.0,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0
27400,292.473,0.0,0.0,64,3,15,0,0,0,0,0,0,0,1,0,0,0,0
25129,296.24,0.0,0.0,75,0,1,0,0,0,0,0,0,0,1,0,0,0,0
34020,289.42,0.0,0.0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44601,298.86,0.0,0.0,75,3,18,0,0,0,0,0,0,0,1,0,0,0,0
38975,273.3,0.0,0.0,90,3,13,0,0,0,0,0,0,0,1,0,0,0,0
4234,274.74,0.0,0.0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21237,260.3,0.0,0.0,1,3,6,0,0,0,0,0,0,0,1,0,0,0,0
3973,276.74,0.0,0.0,75,4,15,0,0,0,0,0,0,0,1,0,0,0,0
15202,290.27,0.0,0.0,1,3,10,0,0,0,0,0,0,0,1,0,0,0,0
381,284.69,0.0,0.0,90,4,7,0,0,0,0,0,0,0,1,0,0,0,0
33772,281.83,0.0,0.0,90,4,8,0,0,0,0,0,0,0,1,0,0,0,0
30464,272.858,0.0,0.0,68,4,17,0,0,0,0,0,0,0,1,0,0,0,0
4634,274.53,0.0,0.0,1,1,22,0,0,0,0,0,0,0,1,0,0,0,0
40058,256.95,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
27303,270.969,0.0,0.0,0,3,8,0,0,0,0,0,0,0,1,0,0,0,0
39245,276.86,0.0,0.0,40,2,15,0,0,0,0,0,0,0,1,0,0,0,0
47610,301.14,0.0,0.0,75,4,17,0,0,0,0,0,0,0,1,0,0,0,0
37880,285.62,0.0,0.0,1,1,22,0,0,0,0,0,0,0,1,0,0,0,0
9636,274.65,0.0,0.0,40,3,9,0,0,0,0,0,0,0,1,0,0,0,0
35495,294.02,0.0,0.0,90,1,22,0,0,0,0,0,0,0,1,0,0,0,0
1897,270.81,0.0,0.0,90,1,20,0,0,0,0,0,0,0,1,0,0,0,0
45889,292.75,0.0,0.0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
20321,264.09,0.0,0.0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0
10312,274.08,0.38,0.0,64,1,20,0,0,0,0,0,0,0,1,0,0,0,0
38032,283.35,0.0,0.0,90,2,19,0,0,0,0,0,0,0,1,0,0,0,0
5590,286.75,0.0,0.0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
35923,286.35,0.0,0.0,90,4,17,0,0,0,0,0,0,0,1,0,0,0,0
37653,291.88,0.0,0.0,90,3,17,0,0,0,0,0,0,0,1,0,0,0,0
30696,262.58,0.0,0.0,5,1,20,0,0,0,0,0,0,0,1,0,0,0,0
25437,303.32,0.0,0.0,40,3,15,0,0,0,0,0,0,0,1,0,0,0,0
21866,274.86,0.0,0.0,1,4,8,0,0,0,0,0,0,0,1,0,0,0,0
28560,279.02,0.0,0.0,90,0,22,0,0,0,0,0,0,0,1,0,0,0,0
