,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density,holiday_Christmas Day,holiday_Columbus Day,holiday_Independence Day,holiday_Labor Day,holiday_Martin Luther King Jr Day,holiday_Memorial Day,holiday_New Years Day,holiday_None,holiday_State Fair,holiday_Thanksgiving Day,holiday_Veterans Day,holiday_Washingtons Birthday
22160,265.46,0.0,0.0,90,11,4861,0,0,0,0,0,0,0,1,0,0,0,0
10054,249.15,0.0,0.0,1,6,5492,0,0,0,0,0,0,0,1,0,0,0,0
9069,294.55,0.0,0.0,1,15,5873,0,0,0,0,0,0,0,1,0,0,0,0
37881,279.01,0.0,0.0,1,5,2979,0,0,0,0,0,0,0,1,0,0,0,0
4288,291.75,0.0,0.0,75,11,4446,0,0,0,0,0,0,0,1,0,0,0,0
19409,286.42,0.0,0.0,40,5,841,0,0,0,0,0,0,0,1,0,0,0,0
25014,297.4,0.0,0.0,40,18,3250,0,0,0,0,0,0,0,1,0,0,0,0
42024,277.0,0.0,0.0,75,20,3229,0,0,0,0,0,0,0,1,0,0,0,0
25930,258.43,0.0,0.0,40,19,3804,0,0,0,0,0,0,0,1,0,0,0,0
29496,277.54,0.0,0.0,75,16,6082,0,0,0,0,0,0,0,1,0,0,0,0
2405,295.14,0.0,0.0,1,9,4348,0,0,0,0,0,0,0,1,0,0,0,0
7793,265.74,0.0,0.0,5,19,2834,0,0,0,0,0,0,0,1,0,0,0,0
15436,263.76,0.0,0.0,64,10,3232,0,0,0,0,0,0,0,1,0,0,0,0
40737,284.58,0.0,0.0,90,14,5167,0,0,0,0,0,0,0,1,0,0,0,0
12356,277.436,0.0,0.0,0,0,579,0,0,0,0,0,0,0,1,0,0,0,0
37702,274.53,0.0,0.0,1,6,5769,0,0,0,0,0,0,0,1,0,0,0,0
24293,297.77,0.0,0.0,8,15,5382,0,0,0,0,0,0,0,1,0,0,0,0
4853,274.35,0.0,0.0,90,4,896,0,0,0,0,0,0,0,1,0,0,0,0
28296,275.01,0.0,0.0,90,6,4879,0,0,0,0,0,0,0,1,0,0,0,0
3892,291.38,0.0,0.0,90,16,6356,0,0,0,0,0,0,0,1,0,0,0,0
10632,264.52,0.0,0.0,1,23,1479,0,0,0,0,0,0,0,1,0,0,0,0
25199,302.36,0.0,0.0,40,14,5331,0,0,0,0,0,0,0,1,0,0,0,0
10351,269.95,0.0,0.0,90,23,1883,0,0,0,0,0,0,0,1,0,0,0,0
31859,270.84,0.0,0.0,75,13,4743,0,0,0,0,0,0,0,1,0,0,0,0
40415,282.88,0.0,0.0,90,17,6513,0,0,0,0,0,0,0,1,0,0,0,0
5211,248.16,0.0,0.0,1,8,2754,0,0,0,0,0,0,0,1,0,0,0,0
29773,279.027,0.0,0.0,92,1,333,0,0,0,0,0,0,0,1,0,0,0,0
1707,286.36,0.0,0.0,1,1,399,0,0,0,0,0,0,0,1,0,0,0,0
37513,295.02,0.0,0.0,40,22,2863,0,0,0,0,0,0,0,1,0,0,0,0
20522,285.6,0.0,0.0,1,8,3139,0,0,0,0,0,0,0,1,0,0,0,0
31094,272.75,0.0,0.0,1,13,5602,0,0,0,0,0,0,0,1,0,0,0,0
13281,264.41,0.0,0.0,1,23,1887,0,0,0,0,0,0,0,1,0,0,0,0
34531,295.91,0.0,0.0,90,12,4865,0,0,0,0,0,0,0,1,0,0,0,0
239,293.91,0.25,0.0,75,11,4128,0,0,0,0,0,0,0,1,0,0,0,0
24515,273.95,0.0,0.0,90,1,319,0,0,0,0,0,0,0,1,0,0,0,0
7392,282.63,0.25,0.0,1,3,414,0,0,0,0,0,0,0,1,0,0,0,0
15144,251.95,0.0,0.0,1,8,5207,0,0,0,0,0,0,0,1,0,0,0,0
34936,293.86,0.0,0.0,90,10,4500,0,0,0,0,0,0,0,1,0,0,0,0
10768,274.02,0.0,0.0,90,20,2010,0,0,0,0,0,0,0,1,0,0,0,0
221,267.69,0.0,0.0,64,21,2411,0,0,0,0,0,0,0,1,0,0,0,0
4020,268.31,0.0,0.0,40,8,6134,0,0,0,0,0,0,0,1,0,0,0,0
17522,297.7,0.0,0.0,40,13,5662,0,0,0,0,0,0,0,1,0,0,0,0
6907,282.13,0.0,0.0,1,2,281,0,0,0,0,0,0,0,1,0,0,0,0
6933,263.79,0.0,0.0,90,10,4554,0,0,0,0,0,0,0,1,0,0,0,0
35175,294.25,0.25,0.0,1,6,5216,0,0,0,0,0,0,0,1,0,0,0,0
3709,285.65,0.25,0.0,92,0,655,0,0,0,0,0,0,0,1,0,0,0,0
7033,283.35,0.0,0.0,90,19,3564,0,0,0,0,0,0,0,1,0,0,0,0
18741,278.13,0.91,0.0,40,17,6347,0,0,0,0,0,0,0,1,0,0,0,0
15669,268.68,0.0,0.0,1,2,561,0,0,0,0,0,0,0,1,0,0,0,0
3852,258.39,0.0,0.0,1,6,1278,0,0,0,0,0,0,0,1,0,0,0,0
26393,284.94,0.0,0.0,40,12,4014,0,0,0,0,0,0,0,1,0,0,0,0
7093,278.23,0.0,0.0,90,6,5420,0,0,0,0,0,0,0,1,0,0,0,0
10066,269.08,0.0,0.0,75,9,4992,0,0,0,0,0,0,0,1,0,0,0,0
4026,286.08,0.0,0.0,1,4,879,0,0,0,0,0,0,0,1,0,0,0,0
23249,296.65,0.0,0.0,1,9,2461,0,0,0,0,0,0,0,1,0,0,0,0
32855,292.69,0.0,0.0,92,2,656,0,0,0,0,0,0,0,1,0,0,0,0
10403,281.07,0.0,0.0,1,4,744,0,0,0,0,0,0,0,1,0,0,0,0
6542,294.21,0.0,0.0,90,8,1682,0,0,0,0,0,0,0,1,0,0,0,0
28746,274.94,0.0,0.0,90,7,1868,0,0,0,0,0,0,0,1,0,0,0,0
42140,276.84,0.0,0.0,90,2,227,0,0,0,0,0,0,0,1,0,0,0,0
40807,284.41,0.0,0.0,5,21,3475,0,0,0,0,0,0,0,1,0,0,0,0
633,283.65,0.0,0.0,90,11,4894,0,0,0,0,0,0,0,1,0,0,0,0
23457,270.01,0.0,0.0,20,7,6676,0,0,0,0,0,0,0,1,0,0,0,0
20019,284.98,0.0,0.0,90,7,7260,0,0,0,0,0,0,0,1,0,0,0,0
23113,299.28,0.0,0.0,1,2,581,0,0,0,0,0,0,0,1,0,0,0,0
36428,263.01,0.0,0.0,1,22,1433,0,0,0,0,0,0,0,1,0,0,0,0
32540,294.15,0.0,0.0,75,5,2891,0,0,0,0,0,0,0,1,0,0,0,0
40352,296.15,0.0,0.0,1,11,4608,0,0,0,0,0,0,0,1,0,0,0,0
23572,291.16,0.0,0.0,1,2,307,0,0,0,0,0,0,0,1,0,0,0,0
18869,270.79,0.0,0.0,90,16,4493,0,0,0,0,0,0,0,1,0,0,0,0
4718,287.48,0.0,0.0,92,17,6183,0,0,0,0,0,0,0,1,0,0,0,0
25721,292.82,3.94,0.0,8,4,941,0,0,0,0,0,0,0,1,0,0,0,0
6019,281.33,0.0,0.0,1,18,4356,0,0,0,0,0,0,0,1,0,0,0,0
26539,271.57,0.0,0.0,90,10,3866,0,0,0,0,0,0,0,1,0,0,0,0
21812,271.05,0.25,0.0,75,18,4022,0,0,0,0,0,0,0,1,0,0,0,0
13279,283.43,0.0,0.0,90,20,2531,0,0,0,0,0,0,0,1,0,0,0,0
15861,296.94,0.0,0.0,20,20,2890,0,0,0,0,0,0,0,1,0,0,0,0
24543,290.58,0.0,0.0,90,8,6123,0,0,0,0,0,0,0,1,0,0,0,0
20199,286.51,0.0,0.0,75,11,4137,0,0,0,0,0,0,0,1,0,0,0,0
17287,281.03,0.0,0.0,90,5,2638,0,0,0,0,0,0,0,1,0,0,0,0
19250,272.51,0.25,0.0,90,20,2396,0,0,0,0,0,0,0,1,0,0,0,0
27684,296.15,0.0,0.0,1,17,6164,0,0,0,0,0,0,0,1,0,0,0,0
39506,272.18,0.25,0.0,64,8,5568,0,0,0,0,0,0,0,1,0,0,0,0
37493,281.65,0.0,0.0,90,19,3108,0,0,0,0,0,0,0,1,0,0,0,0
31635,284.63,0.0,0.0,1,0,506,0,0,0,0,0,0,0,1,0,0,0,0
26747,289.61,0.25,0.0,1,4,911,0,0,0,0,0,0,0,1,0,0,0,0
25490,289.67,0.0,0.0,90,11,5082,0,0,0,0,0,0,0,1,0,0,0,0
25392,294.3,0.0,0.0,92,9,2724,0,0,0,0,0,0,0,1,0,0,0,0
18938,272.72,0.0,0.0,90,14,5315,0,0,0,0,0,0,0,1,0,0,0,0
31448,272.29,0.0,0.0,90,4,982,0,0,0,0,0,0,0,1,0,0,0,0
12459,288.144,0.0,0.0,56,17,5464,0,0,0,0,0,0,0,1,0,0,0,0
35118,288.19,0.0,0.0,1,8,5243,0,0,0,0,0,0,0,1,0,0,0,0
42160,259.37,0.0,0.0,1,23,1565,0,0,0,0,0,0,0,1,0,0,0,0
797,281.87,0.0,0.0,90,20,2836,0,0,0,0,0,0,0,1,0,0,0,0
3952,281.42,0.0,0.0,90,20,2340,0,0,0,0,0,0,0,1,0,0,0,0
9930,272.02,0.0,0.0,64,16,4546,0,0,0,0,0,0,0,1,0,0,0,0
3380,264.41,0.0,0.0,5,9,3861,0,0,0,0,0,0,0,1,0,0,0,0
8359,296.47,0.0,0.0,20,20,3306,0,0,0,0,0,0,0,1,0,0,0,0
10112,283.15,0.0,0.0,1,1,379,0,0,0,0,0,0,0,1,0,0,0,0
30716,276.69,0.0,0.0,1,4,265,0,0,0,0,0,0,0,1,0,0,0,0
1037,279.86,0.0,0.0,64,0,1295,0,0,0,0,0,0,0,1,0,0,0,0
11621,268.36,0.0,0.0,90,23,1295,0,0,0,0,0,0,0,1,0,0,0,0
19654,294.7,0.25,0.0,90,5,741,0,0,0,0,0,0,0,1,0,0,0,0
2751,300.4,0.0,0.0,1,13,4723,0,0,0,0,0,0,0,1,0,0,0,0
6306,268.62,0.0,0.0,1,7,6208,0,0,0,0,0,0,0,1,0,0,0,0
30699,292.96,0.0,0.0,90,16,6454,0,0,0,0,0,0,0,1,0,0,0,0
21868,286.16,0.0,0.0,90,7,2621,0,0,0,0,0,0,0,1,0,0,0,0
22750,289.97,0.0,0.0,75,20,3436,0,0,0,0,0,0,0,1,0,0,0,0
17943,265.9,0.0,0.0,1,23,1059,0,0,0,0,0,0,0,1,0,0,0,0
18150,294.81,0.0,0.0,0,18,4322,0,0,0,0,0,0,0,1,0,0,0,0
31055,275.02,0.0,0.0,1,0,561,0,0,0,0,0,0,0,1,0,0,0,0
30234,269.29,0.0,0.0,90,2,279,0,0,0,0,0,0,0,1,0,0,0,0
14133,278.16,0.0,0.0,20,18,4606,0,0,0,0,0,0,0,1,0,0,0,0
11786,290.15,0.0,0.0,90,13,4680,0,0,0,0,0,0,0,1,0,0,0,0
25540,288.99,0.0,0.0,20,17,3979,0,0,0,0,0,0,0,1,0,0,0,0
42567,290.88,10.6,0.0,90,19,2957,0,0,0,0,0,0,0,1,0,0,0,0
24228,296.8,0.0,0.0,90,16,6660,0,0,0,0,0,0,0,1,0,0,0,0
20526,288.48,0.0,0.0,90,20,3223,0,0,0,0,0,0,0,1,0,0,0,0
1234,296.78,0.0,0.0,75,11,4131,0,0,0,0,0,0,0,1,0,0,0,0
13661,277.54,0.0,0.0,1,2,273,0,0,0,0,0,0,0,1,0,0,0,0
23208,297.08,0.0,0.0,76,11,5388,0,0,0,0,0,0,0,1,0,0,0,0
27488,274.86,0.0,0.0,75,13,5008,0,0,0,0,0,0,0,1,0,0,0,0
21374,271.81,0.0,0.0,90,14,4370,0,0,0,0,0,0,0,1,0,0,0,0
7533,291.0,0.0,0.0,1,4,917,0,0,0,0,0,0,0,1,0,0,0,0
40054,271.9,0.0,0.0,90,21,4103,0,0,0,0,0,0,0,1,0,0,0,0
36460,297.92,0.0,0.0,5,21,2865,0,0,0,0,0,0,0,1,0,0,0,0
34740,288.72,0.0,0.0,90,5,2891,0,0,0,0,0,0,0,1,0,0,0,0
7668,287.92,0.0,0.0,92,18,4599,0,0,0,0,0,0,0,1,0,0,0,0
21166,275.35,0.0,0.0,90,18,4640,0,0,0,0,0,0,0,1,0,0,0,0
38276,285.94,0.0,0.0,92,11,5221,0,0,0,0,0,0,0,1,0,0,0,0
29577,272.46,0.0,0.0,1,23,1139,0,0,0,0,0,0,0,1,0,0,0,0
10527,248.44,0.0,0.0,1,6,1006,0,0,0,0,0,0,0,1,0,0,0,0
15016,289.62,0.0,0.0,90,17,5855,0,0,0,0,0,0,0,1,0,0,0,0
100,296.02,0.0,0.0,1,16,5846,0,0,0,0,0,0,0,1,0,0,0,0
20458,283.53,0.0,0.0,90,12,4749,0,0,0,0,0,0,0,1,0,0,0,0
15237,285.99,0.0,0.0,1,3,345,0,0,0,0,0,0,0,1,0,0,0,0
34259,257.02,0.0,0.0,90,13,4679,0,0,0,0,0,0,0,1,0,0,0,0
25221,298.08,0.0,0.0,5,21,3313,0,0,0,0,0,0,0,1,0,0,0,0
2791,268.381,0.0,0.0,24,5,2755,0,0,0,0,0,0,0,1,0,0,0,0
17113,291.22,0.0,0.0,0,9,4728,0,0,0,0,0,0,0,1,0,0,0,0
40500,291.58,0.0,0.0,75,19,3699,0,0,0,0,0,0,0,1,0,0,0,0
36760,273.45,0.0,0.0,1,20,3012,0,0,0,0,0,0,0,1,0,0,0,0
36822,271.35,0.0,0.0,90,5,419,0,0,0,0,0,0,0,1,0,0,0,0
33695,277.02,0.0,0.0,90,5,2683,0,0,0,0,0,0,0,1,0,0,0,0
20175,295.426,0.0,0.0,92,12,4396,0,0,0,0,0,0,0,1,0,0,0,0
33841,262.88,0.0,0.0,1,6,4524,0,0,0,0,0,0,0,1,0,0,0,0
26567,252.21,0.0,0.0,1,22,2422,0,0,0,0,0,0,0,1,0,0,0,0
35909,283.22,0.0,0.0,90,21,2587,0,0,0,0,0,0,0,1,0,0,0,0
40077,285.19,0.0,0.0,0,9,5222,0,0,0,0,0,0,0,1,0,0,0,0
37081,283.628,0.0,0.0,0,20,2671,0,0,0,0,0,0,0,1,0,0,0,0
10094,278.49,0.0,0.0,75,1,346,0,0,0,0,0,0,0,1,0,0,0,0
12452,288.91,0.0,0.0,20,13,4565,0,0,0,0,0,0,0,1,0,0,0,0
20259,248.63,0.0,0.0,1,6,4114,0,0,0,0,0,0,0,1,0,0,0,0
26214,295.59,0.0,0.0,64,7,6148,0,0,0,0,0,0,0,1,0,0,0,0
43328,281.85,0.0,0.0,20,19,3672,0,0,0,0,0,0,0,1,0,0,0,0
2801,271.56,0.0,0.0,90,1,434,0,0,0,0,0,0,0,1,0,0,0,0
8115,289.29,0.0,0.0,1,1,363,0,0,0,0,0,0,0,1,0,0,0,0
2200,293.22,4.57,0.0,90,15,5205,0,0,0,0,0,0,0,1,0,0,0,0
29782,276.02,0.0,0.0,90,19,3764,0,0,0,0,0,0,0,1,0,0,0,0
28426,266.79,0.0,0.0,90,23,966,0,0,0,0,0,0,0,1,0,0,0,0
9545,280.16,0.0,0.0,1,4,440,0,0,0,0,0,0,0,1,0,0,0,0
16876,248.22,0.0,0.0,90,1,269,0,0,0,0,0,0,0,1,0,0,0,0
26934,264.12,0.25,0.0,64,11,3849,0,0,0,0,0,0,0,1,0,0,0,0
2512,295.71,0.0,0.0,68,15,5637,0,0,0,0,0,0,0,1,0,0,0,0
10933,273.84,0.0,0.0,90,21,3602,0,0,0,0,0,0,0,1,0,0,0,0
24707,274.82,0.0,0.0,1,15,5420,0,0,0,0,0,0,0,1,0,0,0,0
30202,286.15,0.0,0.0,1,5,2871,0,0,0,0,0,0,0,1,0,0,0,0
42001,291.13,0.0,0.0,1,20,3087,0,0,0,0,0,0,0,1,0,0,0,0
20004,288.02,0.0,0.0,40,12,4982,0,0,0,0,0,0,0,1,0,0,0,0
20256,292.29,0.0,0.0,90,19,3799,0,0,0,0,0,0,0,1,0,0,0,0
43035,301.65,0.0,0.0,1,17,5436,0,0,0,0,0,0,0,1,0,0,0,0
33327,260.55,0.0,0.0,38,12,4506,0,0,0,0,0,0,0,1,0,0,0,0
33605,284.01,0.0,0.0,90,14,4947,0,0,0,0,0,0,0,1,0,0,0,0
17055,282.48,0.25,0.0,0,3,383,0,0,0,0,0,0,0,1,0,0,0,0
39244,285.29,0.0,0.0,90,23,955,0,0,0,0,0,0,0,1,0,0,0,0
10354,277.09,0.0,0.0,90,17,6298,0,0,0,0,0,0,0,1,0,0,0,0
31556,304.72,0.0,0.0,75,16,4404,0,0,0,0,0,0,0,1,0,0,0,0
24790,288.56,0.0,0.0,90,6,1498,0,0,0,0,0,0,0,1,0,0,0,0
16802,275.09,0.0,0.0,90,18,3158,0,0,0,0,0,0,0,1,0,0,0,0
28764,275.03,0.0,0.0,90,9,2300,0,0,0,0,0,0,0,1,0,0,0,0
36333,284.15,0.0,0.0,1,17,6476,0,0,0,0,0,0,0,1,0,0,0,0
32412,298.48,0.0,0.0,20,11,4677,0,0,0,0,0,0,0,1,0,0,0,0
10757,289.69,0.0,0.0,80,1,436,0,0,0,0,0,0,0,1,0,0,0,0
31487,288.83,0.0,0.0,5,9,5123,0,0,0,0,0,0,0,1,0,0,0,0
40133,266.01,0.0,0.0,64,20,2777,0,0,0,0,0,0,0,1,0,0,0,0
31750,279.88,0.0,0.0,1,4,777,0,0,0,0,0,0,0,1,0,0,0,0
35805,295.5,0.0,0.0,1,20,3128,0,0,0,0,0,0,0,1,0,0,0,0
40959,293.67,0.0,0.0,1,23,1022,0,0,0,0,0,0,0,1,0,0,0,0
37624,279.83,0.0,0.0,40,12,6116,0,0,0,0,0,0,0,1,0,0,0,0
4017,287.97,0.0,0.0,1,0,605,0,0,0,0,0,0,0,0,1,0,0,0
19564,271.35,0.0,0.0,1,4,371,0,0,0,0,0,0,0,1,0,0,0,0
10303,274.01,0.0,0.0,20,21,2301,0,0,0,0,0,0,0,1,0,0,0,0
40526,271.48,0.0,0.0,1,17,6180,0,0,0,0,0,0,0,1,0,0,0,0
27229,270.51,0.0,0.0,1,1,334,0,0,0,0,0,0,0,1,0,0,0,0
37536,289.27,0.25,0.0,90,14,4980,0,0,0,0,0,0,0,1,0,0,0,0
19353,273.39,0.0,0.0,90,10,4550,0,0,0,0,0,0,0,1,0,0,0,0
35544,304.09,0.0,0.0,20,18,3701,0,0,0,0,0,0,0,1,0,0,0,0
13000,288.06,0.0,0.0,75,0,665,0,0,0,0,0,0,0,1,0,0,0,0
32981,289.34,0.0,0.0,20,20,3139,0,0,0,0,0,0,0,1,0,0,0,0
30489,298.29,0.0,0.0,75,15,6352,0,0,0,0,0,0,0,1,0,0,0,0
20328,256.44,0.0,0.0,93,22,2752,0,0,0,0,0,0,0,1,0,0,0,0
7622,265.29,0.0,0.0,1,3,340,0,0,0,0,0,0,0,1,0,0,0,0
16115,293.4,0.0,0.0,20,16,6472,0,0,0,0,0,0,0,1,0,0,0,0
8694,295.29,0.0,0.0,90,13,4552,0,0,0,0,0,0,0,1,0,0,0,0
6331,286.19,0.0,0.0,90,18,4673,0,0,0,0,0,0,0,1,0,0,0,0
3453,283.42,0.0,0.0,90,11,5113,0,0,0,0,0,0,0,1,0,0,0,0
31441,296.63,0.0,0.0,1,10,3467,0,0,0,0,0,0,0,1,0,0,0,0
12498,273.09,0.0,0.0,90,4,336,0,0,0,0,0,0,0,1,0,0,0,0
11381,301.88,0.0,0.0,40,19,3154,0,0,0,0,0,0,0,1,0,0,0,0
33735,273.97,0.0,0.0,1,5,2551,0,0,0,0,0,0,0,1,0,0,0,0
681,297.08,0.0,0.0,1,10,3738,0,0,0,0,0,0,0,1,0,0,0,0
974,294.15,0.0,0.0,75,20,2973,0,0,0,0,0,0,0,1,0,0,0,0
17959,271.5,0.0,0.0,90,12,4734,0,0,0,0,0,0,0,1,0,0,0,0
29946,283.88,0.0,0.0,1,23,986,0,0,0,0,0,0,0,1,0,0,0,0
33862,274.3,1.27,0.0,64,13,4739,0,0,0,0,0,0,0,1,0,0,0,0
35433,270.77,0.0,0.0,90,0,778,0,0,0,0,0,0,0,1,0,0,0,0
13417,285.08,0.0,0.0,90,7,6523,0,0,0,0,0,0,0,1,0,0,0,0
26884,285.81,0.0,0.0,1,9,5411,0,0,0,0,0,0,0,1,0,0,0,0
18817,273.59,0.0,0.0,90,17,5789,0,0,0,0,0,0,0,1,0,0,0,0
34353,293.57,7.11,0.0,92,12,4999,0,0,0,0,0,0,0,1,0,0,0,0
38162,271.01,0.0,0.0,1,7,6593,0,0,0,0,0,0,0,1,0,0,0,0
32651,278.57,0.0,0.0,75,11,5200,0,0,0,0,0,0,0,1,0,0,0,0
37601,264.35,0.0,0.0,5,21,2403,0,0,0,0,0,0,0,1,0,0,0,0
24689,289.65,0.0,0.0,75,12,4991,0,0,0,0,0,0,0,1,0,0,0,0
38959,290.19,0.25,0.0,90,18,4423,0,0,0,0,0,0,0,1,0,0,0,0
13785,274.65,0.0,0.0,90,20,2419,0,0,0,0,0,0,0,1,0,0,0,0
31888,291.0,0.0,0.0,1,4,477,0,0,0,0,0,0,0,1,0,0,0,0
20675,288.14,0.0,0.0,90,8,5423,0,0,0,0,0,0,0,1,0,0,0,0
14071,274.72,0.0,0.0,90,23,1984,0,0,0,0,0,0,0,1,0,0,0,0
29127,291.7,0.76,0.0,90,13,5185,0,0,0,0,0,0,0,1,0,0,0,0
35590,299.19,0.0,0.0,0,18,3753,0,0,0,0,0,0,0,1,0,0,0,0
40592,291.02,4.18,0.0,90,6,4972,0,0,0,0,0,0,0,1,0,0,0,0
21703,283.87,0.25,0.0,40,7,6775,0,0,0,0,0,0,0,1,0,0,0,0
20705,292.08,0.0,0.0,80,10,4123,0,0,0,0,0,0,0,1,0,0,0,0
5533,299.43,0.0,0.0,0,21,2849,0,0,0,0,0,0,0,1,0,0,0,0
14365,285.77,0.25,0.0,40,11,4831,0,0,0,0,0,0,0,1,0,0,0,0
31598,281.3,0.0,0.0,1,6,1718,0,0,0,0,0,0,0,1,0,0,0,0
5911,294.42,0.0,0.0,1,20,3245,0,0,0,0,0,0,0,1,0,0,0,0
37521,294.53,0.0,0.0,20,0,1658,0,0,0,0,0,0,0,1,0,0,0,0
381,289.07,0.0,0.0,1,10,4730,0,0,0,0,0,0,0,1,0,0,0,0
8138,269.86,0.0,0.0,90,21,2247,0,0,0,0,0,0,0,1,0,0,0,0
17304,264.21,0.0,0.0,40,10,4748,0,0,0,0,0,0,0,1,0,0,0,0
3285,289.95,0.0,0.0,1,8,5604,0,0,0,0,0,0,0,1,0,0,0,0
31425,280.22,0.0,0.0,90,13,4939,0,0,0,0,0,0,0,1,0,0,0,0
1704,300.9,0.0,0.0,40,16,4128,0,0,0,0,0,0,0,1,0,0,0,0
42662,285.51,0.0,0.0,1,18,3661,0,0,0,0,0,0,0,1,0,0,0,0
9507,293.01,0.0,0.0,20,9,5092,0,0,0,0,0,0,0,1,0,0,0,0
13013,269.72,0.0,0.0,90,4,841,0,0,0,0,0,0,0,1,0,0,0,0
22268,281.03,0.0,0.0,90,18,3584,0,0,0,0,0,0,0,1,0,0,0,0
11938,300.01,0.0,0.0,40,15,5790,0,0,0,0,0,0,0,1,0,0,0,0
26933,266.49,0.0,0.0,1,0,1400,0,0,0,0,0,0,0,1,0,0,0,0
35445,270.27,0.0,0.0,75,3,427,0,0,0,0,0,0,0,1,0,0,0,0
34330,286.36,0.0,0.0,90,5,765,0,0,0,0,0,0,0,1,0,0,0,0
5183,260.77,0.0,0.0,1,1,437,0,0,0,0,0,0,0,1,0,0,0,0
27964,288.95,0.25,0.0,90,6,912,0,0,0,0,0,0,0,1,0,0,0,0
38327,294.9,0.0,0.0,1,15,5786,0,0,0,0,0,0,0,1,0,0,0,0
30109,262.27,0.0,0.0,1,9,5083,0,0,0,0,0,0,0,1,0,0,0,0
30317,267.53,0.0,0.0,90,13,4995,0,0,0,0,0,0,0,1,0,0,0,0
32029,292.59,0.0,0.0,90,15,5652,0,0,0,0,0,0,0,1,0,0,0,0
41389,282.15,0.0,0.0,90,23,1042,0,0,0,0,0,0,0,1,0,0,0,0
26574,283.29,0.0,0.0,40,3,407,0,0,0,0,0,0,0,1,0,0,0,0
43221,277.92900000000003,0.0,0.0,32,5,2548,0,0,0,0,0,0,0,1,0,0,0,0
29865,260.71,0.0,0.0,1,6,709,0,0,0,0,0,0,0,1,0,0,0,0
28922,301.27,0.0,0.0,1,14,5070,0,0,0,0,0,0,0,1,0,0,0,0
42235,277.59,0.0,0.0,90,5,2775,0,0,0,0,0,0,0,1,0,0,0,0
16411,291.37,0.0,0.0,20,8,5448,0,0,0,0,0,0,0,1,0,0,0,0
20575,265.47,0.0,0.0,90,19,2925,0,0,0,0,0,0,0,1,0,0,0,0
3972,301.77,0.0,0.0,1,17,5992,0,0,0,0,0,0,0,1,0,0,0,0
40235,290.67,0.0,0.0,1,11,5004,0,0,0,0,0,0,0,1,0,0,0,0
17960,250.14,0.0,0.0,40,4,694,0,0,0,0,0,0,0,1,0,0,0,0
27295,290.29,0.0,0.0,90,8,3064,0,0,0,0,0,0,0,1,0,0,0,0
33983,258.9,0.0,0.0,64,5,484,0,0,0,0,0,0,0,1,0,0,0,0
21175,257.52,0.0,0.0,40,11,4504,0,0,0,0,0,0,0,1,0,0,0,0
587,274.61,0.0,0.0,40,14,4397,0,0,0,0,0,0,0,1,0,0,0,0
10486,275.94,0.0,0.0,90,16,4236,0,0,0,0,0,0,0,1,0,0,0,0
15678,299.9,0.0,0.0,40,12,515,0,0,0,0,0,0,0,1,0,0,0,0
41644,288.87,0.0,0.0,1,16,6398,0,0,0,0,0,0,0,1,0,0,0,0
14930,295.72,0.0,0.0,20,0,705,0,0,0,0,0,0,0,1,0,0,0,0
33371,275.14,0.0,0.0,1,6,1033,0,0,0,0,0,0,0,1,0,0,0,0
19336,294.02,0.0,0.0,80,19,3495,0,0,0,0,0,0,0,1,0,0,0,0
30091,296.77,0.0,0.0,48,11,4116,0,0,0,0,0,0,0,1,0,0,0,0
16849,260.21,0.0,0.0,20,2,357,0,0,0,0,0,0,0,1,0,0,0,0
27102,266.83,0.25,0.0,64,21,2255,0,0,0,0,0,0,0,1,0,0,0,0
25210,272.15,0.0,0.0,90,11,4032,0,0,0,0,0,0,0,1,0,0,0,0
19349,252.77,0.0,0.0,1,6,5349,0,0,0,0,0,0,0,1,0,0,0,0
17917,290.91,0.0,0.0,90,19,3619,0,0,0,0,0,0,0,1,0,0,0,0
10774,267.12,0.0,0.0,90,0,459,0,0,0,0,0,0,0,1,0,0,0,0
23437,274.74,0.0,0.0,90,14,5061,0,0,0,0,0,0,0,1,0,0,0,0
38023,274.15,0.0,0.0,1,13,5025,0,0,0,0,0,0,0,1,0,0,0,0
18248,297.69,0.0,0.0,1,11,4693,0,0,0,0,0,0,0,1,0,0,0,0
17791,262.16,0.0,0.0,40,11,4292,0,0,0,0,0,0,0,1,0,0,0,0
2003,277.55,0.0,0.0,90,0,1216,0,0,0,0,0,0,0,1,0,0,0,0
17088,277.79,0.44,0.0,44,4,780,0,0,0,0,0,0,0,1,0,0,0,0
11088,276.95,0.0,0.0,90,2,216,0,0,0,0,0,0,0,1,0,0,0,0
30187,274.08,0.0,0.0,90,21,2012,0,0,0,0,0,0,0,1,0,0,0,0
26109,263.42,0.0,0.0,40,1,260,0,0,0,0,0,0,0,1,0,0,0,0
11125,290.91,0.3,0.0,0,3,407,0,0,0,0,0,0,0,1,0,0,0,0
26157,297.83,0.0,0.0,40,13,4226,0,0,0,0,0,0,0,1,0,0,0,0
23934,271.43,0.0,0.0,75,11,4906,0,0,0,0,0,0,0,1,0,0,0,0
11263,280.83,0.0,0.0,90,12,4960,0,0,0,0,0,0,0,1,0,0,0,0
33077,283.15,0.0,0.0,1,9,3008,0,0,0,0,0,0,0,1,0,0,0,0
37925,293.54,3.54,0.0,90,1,452,0,0,0,0,0,0,0,1,0,0,0,0
