,temperature,rain_1h,snow_1h,clouds_percentage,population_density_categorical,hour,holiday_Christmas Day,holiday_Columbus Day,holiday_Independence Day,holiday_Labor Day,holiday_Martin Luther King Jr Day,holiday_Memorial Day,holiday_New Years Day,holiday_None,holiday_State Fair,holiday_Thanksgiving Day,holiday_Veterans Day,holiday_Washingtons Birthday
12785,266.15,0.0,0.0,75,0,5,0,0,0,0,0,0,0,1,0,0,0,0
3245,268.82,0.0,0.0,90,0,2,0,0,0,0,0,0,0,1,0,0,0,0
30124,272.35,0.0,0.0,75,0,2,0,0,0,0,0,0,0,1,0,0,0,0
5013,275.12,0.0,0.0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43543,278.8,0.0,0.0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0
24537,285.87,0.0,0.0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0
16964,296.05,0.0,0.0,1,2,21,0,0,0,0,0,0,0,1,0,0,0,0
15480,297.19,0.0,0.0,0,2,18,0,0,0,0,0,0,0,1,0,0,0,0
22783,283.78,0.0,0.0,90,4,6,0,0,0,0,0,0,0,1,0,0,0,0
13571,279.07,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2457,265.92,0.0,0.0,90,1,20,0,0,0,0,0,0,0,1,0,0,0,0
45776,296.37,0.0,0.0,40,1,20,0,0,0,0,0,0,0,1,0,0,0,0
4474,260.0,0.0,0.0,1,1,7,0,0,0,0,0,0,0,1,0,0,0,0
21586,272.65,0.0,0.0,75,4,17,0,0,0,0,0,0,0,1,0,0,0,0
18847,285.92,0.0,0.0,90,1,21,0,0,0,0,0,0,0,1,0,0,0,0
33360,292.88,0.0,0.0,40,4,17,0,0,0,0,0,0,0,1,0,0,0,0
5630,295.83,0.0,0.0,1,3,18,0,0,0,0,0,0,0,1,0,0,0,0
26387,294.68,3.27,0.0,75,2,11,0,0,0,0,0,0,0,1,0,0,0,0
17785,293.38,0.0,0.0,75,3,10,0,0,0,0,0,0,0,1,0,0,0,0
10655,261.15,0.0,0.0,90,1,22,0,0,0,0,0,0,0,1,0,0,0,0
33698,290.48,0.0,0.0,90,0,2,0,0,0,0,0,0,0,1,0,0,0,0
30191,276.65,0.0,0.0,5,4,17,0,0,0,0,0,0,0,1,0,0,0,0
30214,272.93,0.0,0.0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0
25423,296.38,0.0,0.0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0
45376,299.15,0.0,0.0,75,3,18,0,0,0,0,0,0,0,1,0,0,0,0
31763,260.27,0.0,0.0,1,4,7,0,0,0,0,0,0,0,1,0,0,0,0
40034,264.22,0.0,0.0,75,0,4,0,0,0,0,0,0,0,1,0,0,0,0
14527,289.51,0.25,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
37598,290.22,0.0,0.0,1,2,20,0,0,0,0,0,0,0,1,0,0,0,0
510,286.1,0.0,0.0,1,1,21,0,0,0,0,0,0,0,1,0,0,0,0
37795,286.44,0.0,0.0,90,3,17,0,0,0,0,0,0,0,1,0,0,0,0
38017,285.88,0.0,0.0,75,3,12,0,0,0,0,0,0,0,1,0,0,0,0
26454,296.76,0.0,0.0,1,3,15,0,0,0,0,0,0,0,1,0,0,0,0
34480,294.77,0.0,0.0,75,3,17,0,0,0,0,0,0,0,1,0,0,0,0
13410,269.89,0.0,0.0,90,1,7,0,0,0,0,0,0,0,1,0,0,0,0
12518,254.75,0.0,0.0,1,1,20,0,0,0,0,0,0,0,1,0,0,0,0
12855,268.99,0.0,0.0,20,0,3,0,0,0,0,0,0,0,1,0,0,0,0
6756,285.46,0.0,0.0,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38302,278.82,0.0,0.0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27178,275.788,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
44161,286.95,0.0,0.0,1,4,7,0,0,0,0,0,0,0,1,0,0,0,0
22114,277.93,0.0,0.0,1,4,7,0,0,0,0,0,0,0,1,0,0,0,0
18652,293.78,0.0,0.0,40,4,17,0,0,0,0,0,0,0,1,0,0,0,0
29238,254.71,0.0,0.0,1,2,18,0,0,0,0,0,0,0,1,0,0,0,0
42106,271.28,0.0,0.0,90,0,3,0,0,0,0,0,0,0,1,0,0,0,0
32401,283.15,0.0,0.0,1,3,13,0,0,0,0,0,0,0,1,0,0,0,0
36567,295.08,0.0,0.0,1,4,15,0,0,0,0,0,0,0,1,0,0,0,0
21643,286.29,0.0,0.0,1,2,16,0,0,0,0,0,0,0,1,0,0,0,0
47633,300.63,0.0,0.0,40,3,14,0,0,0,0,0,0,0,1,0,0,0,0
43040,271.89,0.0,0.0,90,2,17,0,0,0,0,0,0,0,1,0,0,0,0
34753,293.67,0.0,0.0,75,3,18,0,0,0,0,0,0,0,1,0,0,0,0
43414,277.73,0.0,0.0,90,3,18,0,0,0,0,0,0,0,1,0,0,0,0
40211,249.69,0.0,0.0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0
34708,291.72,0.0,0.0,1,3,9,0,0,0,0,0,0,0,1,0,0,0,0
33663,289.22,0.0,0.0,40,1,5,0,0,0,0,0,0,0,1,0,0,0,0
18406,282.49,0.0,0.0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0
44852,293.01,0.0,0.0,90,2,10,0,0,0,0,0,0,0,1,0,0,0,0
44714,293.44,0.0,0.0,1,0,23,0,0,0,0,0,0,0,1,0,0,0,0
32532,277.65,0.0,0.0,90,4,16,0,0,0,0,0,0,0,1,0,0,0,0
30519,269.69,0.0,0.0,90,2,19,0,0,0,0,0,0,0,1,0,0,0,0
24102,292.54,0.0,0.0,20,0,4,0,0,0,0,0,0,0,1,0,0,0,0
16180,287.36,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42975,267.82,0.0,0.0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1517,263.47,0.0,0.0,1,1,21,0,0,0,0,0,0,0,1,0,0,0,0
40019,266.22,0.0,0.0,20,3,13,0,0,0,0,0,0,0,1,0,0,0,0
26142,292.92,0.0,0.0,40,4,7,0,0,0,0,0,0,0,1,0,0,0,0
22763,284.49,0.38,0.0,90,0,23,0,0,0,0,0,0,0,1,0,0,0,0
16929,295.04,5.52,0.0,75,3,9,0,0,0,0,0,0,0,1,0,0,0,0
13614,283.66,0.0,0.0,90,2,19,0,0,0,0,0,0,0,1,0,0,0,0
31145,285.059,0.0,0.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41669,265.49,0.0,0.0,90,2,10,0,0,0,0,0,0,0,1,0,0,0,0
21656,281.8,0.0,0.0,1,3,9,0,0,0,0,0,0,0,1,0,0,0,0
25940,292.77,0.0,0.0,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0
23614,292.62,0.0,0.0,90,4,8,0,0,0,0,0,0,0,1,0,0,0,0
46522,297.02,0.0,0.0,75,1,20,0,0,0,0,0,0,0,1,0,0,0,0
20229,271.88,0.0,0.0,75,2,21,0,0,0,0,0,0,0,1,0,0,0,0
4093,268.72,0.0,0.0,90,1,22,0,0,0,0,0,0,0,1,0,0,0,0
40560,260.07,0.0,0.0,75,2,18,0,0,0,0,0,0,0,1,0,0,0,0
1929,256.06,0.0,0.0,40,1,22,0,0,0,0,0,0,0,1,0,0,0,0
13360,267.92,0.0,0.0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0
45512,303.02,0.0,0.0,20,2,18,0,0,0,0,0,0,0,1,0,0,0,0
42701,273.75,0.0,0.0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
6669,292.7,0.0,0.0,40,4,15,0,0,0,0,0,0,0,1,0,0,0,0
